 unit--timestamp[ms];bma280_x[mg];bma280_y[mg];bma280_z[mg];bmi160_a_x[mg];bmi160_a_y[mg];bmi160_a_z[mg];bmi160_g_x[mDeg];bmi160_g_y[mDeg];bmi160_g_z[mDeg];
125904;-11;39;1025;-42;25;982;915;-610;-305;
125910;-15;37;1029;-41;24;980;915;-610;-305;
125916;-15;37;1023;-41;24;980;915;-610;-305;
125922;-11;39;1027;-41;26;978;854;-610;-366;
125928;-15;42;1029;-41;26;978;976;-610;-366;
125934;-15;42;1027;-41;25;981;976;-671;-305;
125940;-11;39;1031;-42;24;980;915;-671;-366;
125946;-15;37;1033;-40;24;978;976;-610;-305;
125952;-17;35;1029;-40;24;978;976;-610;-305;
125958;-9;42;1027;-40;24;978;976;-610;-305;
125964;-13;42;1031;-40;24;978;976;-610;-305;
125970;-15;35;1033;-42;25;980;976;-671;-305;
125976;-13;39;1027;-42;25;980;976;-671;-305;
125982;-17;37;1027;-44;25;982;915;-610;-244;
125988;-9;42;1029;-44;25;982;915;-610;-244;
125994;-15;39;1023;-43;24;980;915;-671;-244;
126000;-19;39;1029;-40;25;978;915;-671;-244;
126006;-13;39;1027;-40;25;978;915;-671;-244;
126012;-9;42;1025;-43;26;981;976;-671;-305;
126018;-17;41;1023;-43;26;981;915;-610;-305;
126024;-7;44;1023;-43;25;981;915;-610;-305;
126030;-13;41;1027;-41;24;980;915;-549;-305;
126036;-13;41;1027;-41;24;980;915;-549;-305;
126042;-11;39;1025;-41;24;979;976;-549;-366;
126048;-23;39;1027;-41;24;979;915;-549;-305;
126054;-17;41;1027;-43;24;983;976;-671;-305;
126060;-13;35;1023;-44;24;981;976;-671;-305;
126066;-15;39;1029;-44;24;981;976;-671;-305;
126072;-21;41;1031;-39;25;978;1037;-671;-305;
126078;-11;37;1023;-39;25;978;1037;-671;-305;
126084;-17;41;1029;-42;26;983;1037;-671;-305;
126090;-19;42;1027;-42;25;981;976;-671;-305;
126096;-19;39;1033;-42;25;981;976;-671;-305;
126102;-19;39;1027;-41;24;979;976;-610;-244;
126108;-13;46;1025;-41;24;979;915;-610;-305;
126114;-17;41;1027;-40;25;978;854;-610;-305;
126120;-13;37;1031;-42;26;981;854;-610;-305;
126126;-17;41;1029;-42;26;981;854;-610;-305;
126132;-17;41;1027;-44;26;983;976;-671;-244;
126138;-19;39;1033;-44;26;983;976;-610;-244;
126144;-21;41;1029;-42;24;980;976;-610;-244;
126150;-13;35;1025;-41;23;979;976;-610;-305;
126156;-15;39;1025;-41;23;979;976;-610;-305;
126162;-17;42;1027;-42;24;980;1037;-610;-305;
126168;-17;37;1023;-42;24;980;915;-549;-305;
126174;-15;35;1029;-40;24;980;915;-610;-305;
126180;-13;39;1025;-41;24;983;915;-610;-305;
126186;-7;41;1027;-41;24;983;915;-610;-305;
126192;-13;42;1031;-41;24;980;1037;-671;-244;
126198;-7;41;1027;-41;24;980;1037;-610;-244;
126204;-13;44;1029;-42;26;979;1037;-610;-244;
126210;-19;39;1035;-42;25;981;915;-610;-305;
126216;-17;39;1031;-42;25;981;915;-610;-305;
126222;-15;35;1017;-40;25;981;976;-610;-366;
126228;-9;39;1029;-40;25;981;976;-610;-305;
126234;-21;41;1027;-41;24;979;976;-671;-305;
126240;-15;41;1027;-42;25;980;976;-671;-305;
126246;-9;41;1029;-42;25;980;976;-671;-305;
126252;-11;39;1025;-40;25;983;915;-671;-305;
126258;-17;37;1033;-40;25;983;854;-549;-305;
126264;-13;35;1027;-41;24;980;854;-549;-305;
126270;-15;41;1021;-41;25;979;1037;-671;-366;
126276;-17;35;1031;-41;25;979;1037;-671;-366;
126282;-13;39;1027;-42;25;979;1098;-671;-305;
126288;-17;37;1027;-42;25;979;1037;-671;-305;
126294;-17;39;1029;-42;26;980;976;-610;-305;
126300;-15;42;1025;-41;24;978;915;-610;-305;
126306;-17;39;1031;-41;24;978;915;-610;-305;
126312;-13;39;1029;-41;24;978;915;-610;-305;
126318;-15;39;1031;-41;24;978;915;-610;-305;
126324;-17;35;1029;-43;25;979;976;-610;-244;
126330;-15;39;1031;-42;25;980;976;-610;-305;
126336;-19;39;1033;-42;25;980;976;-610;-305;
126342;-23;41;1025;-42;25;980;915;-610;-366;
126348;-15;37;1027;-42;25;980;915;-610;-366;
126354;-11;42;1033;-43;26;977;976;-671;-244;
126360;-15;41;1031;-41;24;981;976;-671;-244;
126366;-17;41;1031;-41;24;981;976;-671;-244;
126372;-13;46;1027;-43;24;980;915;-610;-244;
126378;-15;39;1029;-43;24;980;915;-610;-244;
126384;-21;37;1027;-43;24;978;976;-610;-305;
126390;-19;41;1029;-40;27;981;976;-610;-366;
126396;-11;42;1031;-40;27;981;976;-610;-366;
126402;-19;39;1029;-41;26;980;915;-610;-305;
126408;-15;41;1025;-41;26;980;915;-610;-305;
126414;-17;41;1027;-43;25;981;976;-732;-183;
126420;-17;39;1023;-42;24;980;976;-732;-183;
126426;-19;41;1031;-42;24;980;976;-732;-183;
126432;-17;42;1027;-42;25;980;1037;-610;-244;
126438;-17;41;1031;-42;25;980;1037;-610;-244;
126444;-19;37;1031;-39;24;979;976;-610;-244;
126450;-15;42;1031;-39;24;980;976;-610;-366;
126456;-19;39;1027;-39;24;980;976;-610;-366;
126462;-15;41;1029;-42;23;979;976;-671;-305;
126468;-11;42;1025;-42;23;979;976;-671;-305;
126474;-13;41;1023;-43;24;980;915;-549;-305;
126480;-13;37;1029;-42;25;978;854;-671;-366;
126486;-11;39;1023;-42;25;978;854;-671;-366;
126492;-7;37;1029;-40;23;978;915;-610;-305;
126498;-21;39;1031;-40;23;978;915;-610;-305;
126504;-17;35;1023;-40;23;978;915;-610;-305;
126510;-15;41;1029;-39;22;981;1037;-671;-244;
126516;-15;37;1029;-39;22;981;1037;-671;-244;
126522;-9;37;1027;-43;25;981;976;-732;-305;
126528;-9;44;1027;-43;25;981;976;-732;-305;
126534;-15;44;1029;-41;26;980;976;-671;-244;
126540;-17;46;1025;-42;24;979;976;-671;-244;
126546;-15;35;1027;-42;24;979;976;-671;-244;
126552;-15;37;1035;-41;26;981;915;-732;-244;
126558;-21;41;1025;-41;26;981;915;-732;-244;
126564;-17;41;1021;-41;25;982;915;-610;-305;
126570;-15;41;1029;-41;26;982;915;-610;-366;
126576;-17;37;1025;-41;26;982;915;-610;-366;
126582;-17;41;1029;-41;25;979;915;-610;-366;
126588;-15;37;1027;-41;25;979;915;-610;-366;
126594;-17;39;1031;-42;25;979;915;-671;-366;
126600;-13;42;1025;-42;24;980;915;-671;-366;
126606;-11;41;1027;-42;24;980;915;-671;-366;
126612;-17;39;1027;-43;24;980;976;-549;-244;
126618;-11;39;1029;-43;24;980;976;-549;-244;
126624;-13;41;1033;-40;24;979;976;-732;-305;
126630;-15;41;1025;-39;24;979;915;-671;-366;
126636;-15;35;1025;-39;24;979;915;-671;-366;
126642;-11;42;1029;-39;24;979;976;-610;-305;
126648;-15;39;1031;-39;24;979;976;-610;-305;
126654;-15;39;1033;-43;25;984;976;-610;-305;
126660;-13;39;1029;-45;23;980;976;-610;-305;
126666;-11;42;1033;-45;23;980;976;-610;-305;
126672;-11;39;1025;-40;23;980;976;-610;-305;
126678;-13;39;1027;-40;23;980;976;-610;-305;
126684;-19;41;1029;-40;23;981;915;-671;-244;
126690;-15;41;1029;-40;24;980;976;-610;-183;
126696;-13;41;1029;-40;24;980;976;-610;-183;
126702;-13;41;1023;-41;24;979;1037;-610;-244;
126708;-25;39;1031;-41;24;979;1037;-610;-244;
126714;-19;39;1031;-40;24;981;1037;-610;-366;
126720;-17;42;1033;-40;26;981;1037;-610;-366;
126726;-9;41;1031;-40;26;981;1037;-610;-366;
126732;-17;39;1031;-42;26;981;976;-549;-305;
126738;-13;39;1027;-42;26;981;976;-549;-305;
126744;-13;39;1027;-42;26;981;915;-610;-244;
126750;-13;41;1029;-41;24;979;976;-671;-244;
126756;-15;39;1025;-41;24;979;976;-671;-244;
126762;-17;42;1023;-41;24;979;976;-671;-244;
126768;-11;41;1025;-41;24;979;976;-671;-244;
126774;-17;39;1025;-42;25;982;976;-610;-244;
126780;-11;39;1035;-41;25;983;976;-610;-244;
126786;-15;39;1025;-41;25;983;976;-610;-244;
126792;-19;37;1027;-42;25;980;854;-610;-244;
126798;-15;39;1025;-42;25;980;854;-610;-244;
126804;-19;37;1033;-41;25;981;915;-610;-305;
126810;-17;41;1031;-40;25;978;976;-671;-366;
126816;-11;37;1027;-40;25;978;976;-671;-366;
126822;-11;42;1027;-43;23;983;1037;-671;-244;
126828;-15;39;1029;-43;23;983;1037;-671;-244;
126834;-13;42;1025;-43;24;981;915;-671;-305;
126840;-17;42;1025;-40;24;980;915;-671;-305;
126846;-21;37;1023;-40;24;980;915;-671;-305;
126852;-15;42;1031;-42;24;978;976;-610;-305;
126858;-15;41;1029;-42;24;978;976;-610;-305;
126864;-11;35;1029;-45;27;980;976;-671;-366;
126870;-17;39;1027;-42;26;980;915;-671;-305;
126876;-17;41;1029;-42;26;980;915;-671;-305;
126882;-9;37;1029;-42;25;980;976;-610;-305;
126888;-17;44;1031;-42;25;980;976;-610;-305;
126894;-13;37;1025;-42;23;981;915;-610;-366;
126900;-13;37;1027;-41;23;981;915;-610;-366;
126906;-17;39;1029;-41;23;981;915;-610;-366;
126912;-13;41;1029;-42;23;982;976;-610;-244;
126918;-17;42;1023;-42;23;982;976;-610;-244;
126924;-11;41;1029;-42;26;979;976;-610;-244;
126930;-7;41;1027;-40;26;978;915;-610;-305;
126936;-15;41;1027;-40;26;978;915;-610;-305;
126942;-21;41;1029;-40;26;979;976;-610;-244;
126948;-11;41;1031;-40;26;979;976;-610;-244;
126954;-15;39;1027;-42;25;979;915;-549;-244;
126960;-15;44;1025;-42;24;977;915;-549;-244;
126966;-15;39;1029;-42;24;977;915;-549;-244;
126972;-15;39;1035;-41;25;980;976;-549;-305;
126978;-15;39;1025;-41;25;980;976;-549;-305;
126984;-15;39;1029;-42;23;981;976;-549;-305;
126990;-13;39;1023;-42;23;983;976;-671;-305;
126996;-17;37;1027;-42;23;983;976;-671;-305;
127002;-15;39;1031;-41;24;981;854;-610;-305;
127008;-13;42;1027;-41;24;981;854;-610;-305;
127014;-9;39;1025;-41;26;981;976;-671;-366;
127020;-17;39;1029;-42;24;981;976;-671;-244;
127026;-9;37;1021;-42;24;981;976;-671;-244;
127032;-11;39;1029;-42;24;982;976;-671;-305;
127038;-13;42;1025;-42;24;982;976;-671;-305;
127044;-7;41;1027;-42;24;982;976;-671;-305;
127050;-13;39;1031;-42;25;983;976;-549;-305;
127056;-13;39;1027;-42;25;983;976;-549;-305;
127062;-13;39;1033;-42;26;981;854;-610;-244;
127068;-5;39;1027;-42;26;981;854;-610;-244;
127074;-15;39;1029;-43;25;977;976;-610;-305;
127080;-13;39;1027;-43;24;978;976;-549;-183;
127086;-13;37;1029;-43;24;978;976;-549;-183;
127092;-15;44;1023;-41;24;981;915;-610;-244;
127098;-15;41;1027;-41;24;981;915;-610;-244;
127104;-15;42;1027;-42;25;981;915;-610;-305;
127110;-17;37;1027;-43;26;981;1037;-671;-244;
127116;-15;41;1035;-43;26;981;1037;-671;-244;
127122;-15;35;1029;-42;24;981;915;-610;-244;
127128;-13;37;1025;-42;24;981;915;-610;-244;
127134;-17;39;1029;-42;25;984;976;-610;-305;
127140;-13;39;1031;-42;25;980;976;-610;-305;
127146;-15;37;1031;-42;25;980;976;-610;-305;
127152;-11;39;1031;-44;24;981;915;-610;-305;
127158;-17;37;1031;-44;24;981;915;-610;-305;
127164;-17;35;1031;-42;22;980;976;-671;-305;
127170;-13;39;1029;-41;25;981;976;-671;-305;
127176;-19;42;1033;-41;25;981;976;-671;-305;
127182;-9;41;1031;-41;26;978;976;-610;-366;
127188;-13;41;1027;-41;26;978;976;-610;-366;
127194;-11;37;1027;-43;25;979;976;-671;-366;
127200;-15;35;1031;-44;25;980;915;-610;-305;
127206;-13;37;1027;-44;25;980;915;-610;-305;
127212;-13;42;1031;-41;25;979;854;-610;-244;
127218;-17;39;1029;-41;25;979;854;-610;-244;
127224;-19;37;1027;-42;24;979;976;-732;-244;
127230;-11;39;1029;-41;23;978;976;-610;-244;
127236;-17;44;1027;-41;23;978;976;-610;-244;
127242;-11;39;1023;-41;25;977;976;-671;-305;
127248;-9;41;1027;-41;25;977;976;-671;-305;
127254;-17;39;1029;-41;25;978;915;-671;-305;
127260;-17;37;1027;-42;25;980;1037;-671;-305;
127266;-11;39;1031;-42;25;980;1037;-671;-305;
127272;-17;33;1025;-41;25;978;976;-549;-305;
127278;-21;39;1031;-41;25;978;976;-549;-305;
127284;-13;42;1031;-39;25;979;915;-610;-366;
127290;-11;33;1029;-41;26;979;1037;-671;-305;
127296;-13;39;1027;-41;26;979;1037;-671;-305;
127302;-13;42;1031;-42;24;981;1037;-610;-305;
127308;-9;33;1037;-42;24;981;1037;-610;-305;
127314;-17;39;1031;-41;23;983;854;-671;-305;
127320;-7;41;1029;-43;25;979;915;-610;-305;
127326;-15;39;1025;-43;25;979;915;-610;-305;
127332;-15;39;1033;-42;24;978;976;-671;-244;
127338;-13;37;1025;-42;24;978;976;-671;-244;
127344;-13;39;1029;-41;23;983;854;-610;-305;
127350;-15;41;1031;-40;25;985;976;-610;-366;
127356;-11;42;1025;-40;25;985;976;-610;-366;
127362;-17;39;1025;-42;26;980;915;-610;-244;
127368;-15;35;1029;-42;26;980;915;-610;-244;
127374;-11;37;1033;-41;26;981;976;-610;-244;
127380;-17;39;1025;-41;25;978;976;-671;-244;
127386;-11;37;1029;-41;25;978;976;-671;-244;
127392;-11;39;1027;-42;25;977;915;-610;-305;
127398;-13;41;1025;-42;25;977;915;-610;-305;
127404;-15;39;1027;-42;27;983;915;-610;-305;
127410;-15;41;1031;-41;26;981;976;-671;-305;
127416;-17;37;1029;-41;26;981;976;-671;-305;
127422;-13;39;1027;-41;26;977;976;-610;-305;
127428;-19;39;1031;-41;26;977;976;-610;-305;
127434;-13;35;1025;-41;26;981;915;-610;-244;
127440;-19;35;1031;-41;26;981;915;-671;-244;
127446;-17;37;1033;-41;26;981;915;-671;-244;
127452;-13;35;1033;-43;24;979;976;-610;-305;
127458;-13;35;1033;-43;24;979;976;-610;-305;
127464;-9;39;1025;-43;25;978;915;-671;-244;
127470;-15;39;1027;-41;26;978;915;-732;-305;
127476;-13;42;1027;-41;26;978;915;-732;-305;
127482;-17;44;1029;-41;26;981;915;-610;-305;
127488;-13;39;1033;-41;26;981;915;-610;-305;
127494;-9;41;1027;-43;26;980;976;-549;-305;
127500;-17;39;1031;-43;25;981;915;-610;-305;
127506;-17;41;1025;-43;25;981;915;-610;-305;
127512;-21;39;1029;-42;27;979;915;-671;-305;
127518;-19;44;1025;-42;27;979;915;-671;-305;
127524;-13;41;1027;-41;25;980;915;-671;-305;
127530;-19;39;1029;-43;26;981;1037;-610;-305;
127536;-17;37;1027;-43;26;981;1037;-610;-305;
127542;-13;41;1027;-41;24;982;1037;-671;-305;
127548;-19;39;1033;-41;24;982;1037;-671;-305;
127554;-15;41;1031;-40;23;979;915;-671;-305;
127560;-15;33;1029;-42;26;981;915;-610;-366;
127566;-13;33;1023;-42;24;983;915;-610;-366;
127572;-9;39;1025;-41;24;978;976;-671;-305;
127578;-15;44;1029;-41;24;978;976;-671;-305;
127584;-11;42;1029;-41;24;978;976;-671;-305;
127590;-21;37;1031;-40;25;980;915;-610;-305;
127596;-11;35;1023;-40;25;980;915;-610;-305;
127602;-13;35;1029;-43;23;978;1037;-610;-244;
127608;-15;41;1031;-43;23;978;1037;-610;-244;
127614;-13;39;1031;-39;23;980;1098;-549;-305;
127620;-15;42;1035;-40;26;979;976;-610;-305;
127626;-15;35;1027;-40;26;979;976;-610;-305;
127632;-15;37;1029;-41;25;983;915;-671;-305;
127638;-11;37;1029;-41;25;983;915;-671;-305;
127644;-13;42;1031;-42;24;982;976;-610;-427;
127650;-17;39;1029;-42;24;982;915;-610;-244;
127656;-13;39;1031;-42;25;980;915;-610;-244;
127662;-17;39;1029;-42;25;982;915;-671;-183;
127668;-21;35;1029;-42;25;982;915;-671;-183;
127674;-13;41;1033;-42;25;981;915;-671;-305;
127680;-11;37;1025;-42;26;980;976;-549;-305;
127686;-15;42;1027;-42;26;980;976;-549;-305;
127692;-13;35;1027;-41;25;981;1037;-610;-366;
127698;-13;39;1029;-41;25;981;1037;-610;-366;
127704;-13;37;1031;-42;27;981;976;-610;-366;
127710;-13;39;1027;-42;27;981;976;-671;-244;
127716;-19;41;1029;-43;25;978;976;-671;-244;
127722;-7;39;1031;-41;23;980;915;-671;-244;
127728;-19;39;1029;-41;23;980;915;-671;-244;
127734;-15;39;1025;-42;24;983;976;-610;-244;
127740;-9;41;1027;-42;26;980;976;-671;-244;
127746;-15;39;1033;-42;26;980;976;-671;-244;
127752;-21;41;1025;-41;24;985;915;-610;-244;
127758;-17;44;1031;-41;24;985;915;-610;-244;
127764;-15;39;1025;-41;23;981;915;-610;-305;
127770;-13;39;1031;-41;23;981;976;-610;-244;
127776;-11;37;1027;-43;25;980;976;-610;-244;
127782;-13;39;1029;-41;26;980;915;-610;-244;
127788;-17;41;1033;-41;26;980;915;-610;-244;
127794;-9;37;1029;-40;24;980;976;-732;-305;
127800;-11;39;1029;-42;26;980;976;-732;-366;
127806;-13;41;1029;-42;26;980;976;-732;-366;
127812;-13;42;1029;-40;27;979;976;-610;-305;
127818;-19;41;1031;-40;27;979;976;-610;-305;
127824;-15;39;1025;-41;25;979;976;-610;-305;
127830;-13;42;1027;-41;25;979;976;-610;-366;
127836;-13;42;1029;-42;25;981;976;-610;-366;
127842;-17;39;1031;-42;25;979;915;-610;-244;
127848;-13;41;1033;-42;25;979;915;-610;-244;
127854;-15;41;1029;-43;24;979;915;-610;-305;
127860;-21;41;1029;-39;24;978;915;-610;-366;
127866;-17;37;1025;-39;24;978;915;-610;-366;
127872;-15;42;1029;-41;24;980;1037;-549;-305;
127878;-15;39;1025;-41;24;980;1037;-549;-305;
127884;-15;39;1025;-41;26;981;1037;-671;-244;
127890;-21;41;1029;-41;26;981;976;-610;-305;
127896;-17;35;1027;-41;28;978;976;-610;-305;
127902;-13;39;1027;-40;25;978;915;-610;-305;
127908;-13;39;1029;-40;25;978;915;-610;-305;
127914;-5;39;1027;-42;24;983;915;-610;-305;
127920;-11;39;1027;-41;26;979;915;-610;-305;
127926;-11;41;1031;-41;26;979;915;-610;-305;
127932;-11;41;1029;-40;25;981;1037;-610;-244;
127938;-17;37;1029;-40;25;981;1037;-610;-244;
127944;-17;42;1025;-41;23;982;1098;-610;-305;
127950;-19;41;1031;-41;23;982;915;-610;-366;
127956;-15;33;1031;-43;25;979;915;-610;-366;
127962;-11;37;1027;-41;26;980;915;-671;-305;
127968;-13;42;1029;-41;26;980;915;-671;-305;
127974;-13;42;1029;-42;25;981;915;-671;-305;
127980;-17;39;1035;-41;26;980;915;-610;-244;
127986;-15;42;1025;-41;26;980;915;-610;-244;
127992;-19;37;1029;-40;26;980;976;-610;-244;
127998;-21;39;1025;-40;26;980;976;-610;-244;
128004;-9;37;1025;-41;24;981;915;-610;-305;
128010;-13;39;1031;-41;24;981;915;-610;-305;
128016;-15;37;1023;-42;26;978;915;-610;-244;
128022;-13;37;1027;-43;24;979;976;-671;-244;
128028;-13;42;1033;-43;24;979;976;-671;-244;
128034;-11;37;1033;-39;23;981;976;-671;-305;
128040;-13;41;1027;-41;24;980;976;-610;-305;
128046;-11;42;1025;-41;24;980;976;-610;-305;
128052;-15;42;1027;-42;25;982;915;-549;-305;
128058;-13;35;1027;-42;25;982;915;-549;-305;
128064;-19;39;1029;-44;25;978;976;-610;-244;
128070;-11;41;1033;-44;25;978;976;-610;-244;
128076;-21;41;1035;-43;25;980;976;-610;-244;
128082;-15;39;1029;-42;24;979;915;-610;-305;
128088;-13;39;1029;-42;24;979;915;-610;-305;
128094;-15;48;1029;-42;24;979;1037;-671;-305;
128100;-15;39;1025;-43;24;979;915;-549;-244;
128106;-17;44;1031;-43;25;979;915;-549;-244;
128112;-11;37;1023;-43;25;979;915;-549;-244;
128118;-9;41;1029;-42;23;981;976;-549;-244;
128124;-11;37;1031;-42;23;981;976;-549;-244;
128130;-13;39;1029;-42;23;981;976;-549;-244;
128136;-19;39;1021;-42;23;980;976;-671;-305;
128142;-11;39;1031;-42;24;980;915;-671;-366;
128148;-9;37;1031;-42;24;980;915;-671;-366;
128154;-13;42;1029;-43;24;978;915;-671;-244;
128160;-17;42;1029;-39;26;979;854;-610;-183;
128166;-9;39;1033;-39;26;979;854;-610;-183;
128172;-15;41;1029;-40;25;982;915;-671;-244;
128178;-9;39;1029;-40;25;982;915;-671;-244;
128184;-11;39;1033;-43;25;978;915;-671;-305;
128190;-11;41;1029;-43;25;978;915;-671;-305;
128196;-13;37;1023;-42;25;977;915;-610;-244;
128202;-11;35;1023;-42;25;980;976;-549;-244;
128208;-15;39;1025;-42;25;980;976;-549;-244;
128214;-13;39;1027;-43;24;982;915;-610;-183;
128220;-17;44;1027;-43;24;979;976;-610;-305;
128226;-17;39;1027;-43;24;979;976;-610;-305;
128232;-17;42;1029;-41;24;980;976;-610;-305;
128238;-13;39;1029;-41;24;980;976;-610;-305;
128244;-13;41;1025;-42;25;981;976;-671;-305;
128250;-23;39;1031;-42;25;981;976;-671;-305;
128256;-11;44;1035;-43;25;982;915;-610;-244;
128262;-13;42;1025;-41;26;980;915;-610;-244;
128268;-19;33;1029;-41;26;980;915;-610;-244;
128274;-11;39;1027;-39;26;980;1037;-610;-244;
128280;-15;42;1031;-41;26;982;976;-671;-183;
128286;-19;37;1027;-41;26;982;976;-671;-183;
128292;-11;35;1025;-42;24;980;915;-671;-244;
128298;-9;41;1027;-42;24;980;915;-671;-244;
128304;-11;37;1023;-42;24;981;915;-610;-244;
128310;-13;37;1031;-42;24;981;915;-610;-244;
128316;-13;35;1031;-42;26;978;976;-671;-305;
128322;-13;44;1027;-41;26;980;976;-610;-366;
128328;-15;37;1031;-41;26;980;976;-610;-366;
128334;-15;42;1025;-41;26;980;976;-671;-305;
128340;-15;42;1025;-41;25;980;976;-549;-183;
128346;-17;39;1027;-41;25;980;976;-549;-183;
128352;-13;39;1029;-41;24;981;854;-488;-183;
128358;-15;37;1031;-41;24;981;854;-488;-183;
128364;-21;41;1029;-43;24;979;915;-610;-305;
128370;-13;39;1025;-43;24;979;915;-610;-305;
128376;-13;41;1023;-41;24;979;976;-671;-244;
128382;-13;39;1027;-41;24;979;976;-671;-244;
128388;-21;41;1025;-41;24;979;976;-671;-244;
128394;-13;37;1023;-42;23;978;1037;-671;-244;
128400;-11;37;1031;-41;24;979;976;-610;-305;
128406;-15;35;1027;-41;24;979;976;-610;-305;
128412;-13;41;1027;-41;25;982;915;-549;-244;
128418;-13;41;1027;-41;25;982;915;-549;-244;
128424;-15;37;1025;-42;25;980;915;-549;-244;
128430;-19;39;1027;-42;25;980;915;-549;-244;
128436;-17;41;1033;-41;24;980;976;-610;-305;
128442;-19;39;1025;-44;25;981;915;-732;-305;
128448;-21;39;1029;-44;25;981;915;-732;-305;
128454;-17;39;1025;-43;25;978;976;-671;-244;
128460;-17;41;1023;-40;27;979;976;-610;-244;
128466;-13;44;1031;-40;27;979;976;-610;-244;
128472;-17;37;1029;-41;25;981;915;-610;-366;
128478;-11;39;1029;-41;25;981;915;-610;-366;
128484;-17;41;1031;-41;24;981;915;-671;-366;
128490;-15;35;1027;-41;24;981;915;-671;-366;
128496;-9;37;1025;-42;24;981;915;-732;-244;
128502;-17;39;1025;-42;24;982;976;-610;-244;
128508;-15;41;1027;-42;24;982;976;-610;-244;
128514;-13;42;1029;-39;25;979;915;-610;-244;
128520;-13;42;1027;-42;24;980;854;-671;-305;
128526;-15;39;1023;-42;24;980;854;-671;-305;
128532;-13;35;1023;-41;24;980;854;-671;-244;
128538;-11;39;1023;-41;24;980;854;-671;-244;
128544;-17;35;1027;-42;25;981;1037;-610;-244;
128550;-15;42;1027;-42;25;981;1037;-610;-244;
128556;-13;39;1031;-41;26;979;976;-610;-305;
128562;-11;41;1027;-40;25;979;915;-671;-305;
128568;-11;39;1029;-40;25;979;915;-671;-305;
128574;-15;41;1025;-42;26;982;915;-671;-305;
128580;-17;37;1025;-42;24;982;854;-549;-366;
128586;-15;41;1031;-42;24;982;854;-549;-366;
128592;-17;39;1027;-41;26;979;915;-549;-244;
128598;-11;42;1025;-41;26;979;915;-549;-244;
128604;-13;39;1027;-41;24;980;976;-549;-244;
128610;-13;41;1027;-41;24;980;976;-549;-244;
128616;-17;41;1031;-41;23;980;915;-610;-305;
128622;-17;42;1025;-40;25;982;915;-671;-244;
128628;-15;44;1029;-40;25;982;915;-671;-244;
128634;-19;41;1027;-41;24;978;976;-732;-305;
128640;-9;37;1023;-40;24;979;915;-671;-305;
128646;-19;39;1023;-41;24;983;915;-671;-305;
128652;-11;42;1025;-41;24;983;915;-671;-305;
128658;-13;37;1025;-42;24;981;976;-610;-244;
128664;-11;35;1029;-42;24;981;976;-610;-244;
128670;-13;37;1023;-42;24;981;976;-610;-244;
128676;-11;39;1033;-41;26;981;976;-671;-244;
128682;-19;39;1029;-40;24;980;976;-671;-305;
128688;-17;42;1039;-40;24;980;976;-671;-305;
128694;-15;37;1031;-42;24;980;1037;-610;-305;
128700;-15;37;1031;-43;24;980;915;-671;-305;
128706;-17;39;1029;-43;24;980;915;-671;-305;
128712;-11;35;1029;-42;25;981;915;-610;-244;
128718;-9;39;1029;-42;25;981;915;-610;-244;
128724;-19;42;1027;-44;25;980;915;-610;-244;
128730;-21;41;1023;-44;25;980;915;-610;-244;
128736;-13;37;1029;-40;25;979;976;-610;-244;
128742;-11;39;1027;-41;25;981;976;-549;-305;
128748;-17;37;1029;-41;25;981;976;-549;-305;
128754;-15;41;1029;-41;24;979;976;-671;-244;
128760;-13;41;1029;-41;25;980;915;-671;-305;
128766;-13;35;1025;-41;25;980;915;-671;-305;
128772;-13;41;1027;-42;24;981;976;-671;-305;
128778;-9;41;1027;-42;24;981;976;-671;-305;
128784;-15;39;1029;-42;25;978;976;-671;-305;
128790;-21;41;1027;-42;25;978;976;-671;-305;
128796;-11;39;1029;-42;26;980;976;-671;-305;
128802;-19;37;1029;-43;27;980;976;-671;-305;
128808;-15;39;1023;-43;27;980;976;-671;-305;
128814;-17;39;1031;-40;24;981;854;-671;-305;
128820;-13;37;1027;-40;24;982;854;-671;-244;
128826;-11;39;1025;-40;24;982;854;-671;-244;
